"seqnames","start","end","width","strand"
"chr4","159437866","159447866","10001","+"
"chr4","159951333","159961333","10001","-"
"chr4","159437866","159447866","10001","+"
"chr4","159685182","159695182","10001","+"
"chr4","159437866","159447866","10001","+"
"chr4","159437866","159447866","10001","+"
"chr4","159437866","159447866","10001","+"
"chr4","159437866","159447866","10001","+"
"chr4","164529776","164539776","10001","-"
"chr4","165421542","165431542","10001","+"
"chr4","166295097","166305097","10001","+"
"chr4","166126171","166136171","10001","+"
"chr4","166126171","166136171","10001","+"
"chr4","166196175","166206175","10001","-"
"chr4","165793156","165803156","10001","+"
"chr4","166123770","166133770","10001","+"
"chr4","166789410","166799410","10001","+"
"chr4","166789410","166799410","10001","+"
"chr4","169547768","169557768","10001","+"
"chr4","169413217","169423217","10001","+"
"chr4","169413217","169423217","10001","+"
"chr4","169234958","169244958","10001","-"
"chr4","169008688","169018688","10001","+"
"chr4","169396638","169406638","10001","-"
"chr4","170528778","170538778","10001","-"
"chr4","170528778","170538778","10001","-"
"chr4","170528778","170538778","10001","-"
"chr4","170187249","170197249","10001","-"
"chr4","170528778","170538778","10001","-"
"chr4","170674093","170684093","10001","-"
"chr4","170528778","170538778","10001","-"
"chr4","174084904","174094904","10001","+"
"chr4","174446609","174456609","10001","+"
"chr4","175200055","175210055","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175834509","175844509","10001","+"
"chr4","175745466","175755466","10001","-"
"chr4","175745466","175755466","10001","-"
"chr4","176918842","176928842","10001","-"
"chr4","176981985","176991985","10001","+"
"chr4","176918842","176928842","10001","-"
"chr4","176918842","176928842","10001","-"
"chr4","176981985","176991985","10001","+"
"chr4","176729265","176739265","10001","-"
"chr4","176703827","176713827","10001","-"
"chr4","176918842","176928842","10001","-"
"chr4","178644911","178654911","10001","+"
"chr4","178824090","178834090","10001","-"
"chr4","182075302","182085302","10001","-"
"chr4","184015463","184025463","10001","+"
"chr4","184420668","184430668","10001","-"
"chr4","185134114","185144114","10001","-"
"chr4","185390726","185400726","10001","-"
"chr4","186387913","186397913","10001","-"
"chr4","186573123","186583123","10001","-"
"chr4","185728413","185738413","10001","-"
"chr4","185742268","185752268","10001","-"
"chr4","185742268","185752268","10001","-"
"chr4","186573123","186583123","10001","-"
"chr4","186120182","186130182","10001","-"
"chr4","186387913","186397913","10001","-"
"chr4","185724755","185734755","10001","-"
"chr4","186126284","186136284","10001","+"
"chr4","187143672","187153672","10001","+"
"chr4","187417212","187427212","10001","-"
"chr4","187639987","187649987","10001","-"
"chr4","188421767","188431767","10001","-"
"chr4","188588795","188598795","10001","-"
"chr4","189371732","189381732","10001","+"
"chr4","48179","58179","10001","+"
"chr4","48179","58179","10001","+"
"chr4","48179","58179","10001","+"
"chr4","48179","58179","10001","+"
"chr4","201389","211389","10001","+"
"chr4","284944","294944","10001","-"
"chr4","326596","336596","10001","+"
"chr4","487960","497960","10001","-"
"chr4","462998","472998","10001","-"
"chr4","487989","497989","10001","+"
"chr4","487989","497989","10001","+"
"chr4","487989","497989","10001","+"
"chr4","663127","673127","10001","-"
"chr4","770636","780636","10001","-"
"chr4","770636","780636","10001","-"
"chr4","677973","687973","10001","-"
"chr4","663127","673127","10001","-"
"chr4","694573","704573","10001","+"
"chr4","666711","676711","10001","+"
"chr4","982228","992228","10001","-"
"chr4","982228","992228","10001","-"
"chr4","1001252","1011252","10001","+"
"chr4","921262","931262","10001","+"
"chr4","982228","992228","10001","-"
"chr4","962348","972348","10001","-"
"chr4","975785","985785","10001","+"
"chr4","1000610","1010610","10001","+"
"chr4","975785","985785","10001","+"
"chr4","1000760","1010760","10001","+"
"chr4","1111952","1121952","10001","-"
"chr4","1102352","1112352","10001","-"
"chr4","1161999","1171999","10001","-"
"chr4","1161657","1171657","10001","-"
"chr4","1102352","1112352","10001","-"
"chr4","1102352","1112352","10001","-"
"chr4","1237908","1247908","10001","-"
"chr4","1237908","1247908","10001","-"
"chr4","1238228","1248228","10001","+"
"chr4","1197750","1207750","10001","-"
"chr4","1198908","1208908","10001","+"
"chr4","1336104","1346104","10001","+"
"chr4","1380340","1390340","10001","+"
"chr4","1395230","1405230","10001","-"
"chr4","1680988","1690988","10001","-"
"chr4","1680718","1690718","10001","-"
"chr4","1718084","1728084","10001","-"
"chr4","1718217","1728217","10001","+"
"chr4","1790039","1800039","10001","+"
"chr4","1790039","1800039","10001","+"
"chr4","1718084","1728084","10001","-"
"chr4","1790039","1800039","10001","+"
"chr4","1889509","1899509","10001","+"
"chr4","1897353","1907353","10001","+"
"chr4","2056239","2066239","10001","+"
"chr4","2038720","2048720","10001","+"
"chr4","2005962","2015962","10001","-"
"chr4","2038777","2048777","10001","+"
"chr4","1971363","1981363","10001","+"
"chr4","1983204","1993204","10001","-"
"chr4","2258739","2268739","10001","-"
"chr4","2238860","2248860","10001","-"
"chr4","2246883","2256883","10001","-"
"chr4","2415672","2425672","10001","+"
"chr4","2622159","2632159","10001","+"
"chr4","2622159","2632159","10001","+"
"chr4","2622159","2632159","10001","+"
"chr4","2622159","2632159","10001","+"
"chr4","2622159","2632159","10001","+"
"chr4","2622159","2632159","10001","+"
"chr4","2814912","2824912","10001","+"
"chr4","2808946","2818946","10001","+"
"chr4","2815541","2825541","10001","+"
"chr4","2789750","2799750","10001","+"
"chr4","2931586","2941586","10001","-"
"chr4","2960118","2970118","10001","-"
"chr4","2930964","2940964","10001","-"
"chr4","2932278","2942278","10001","+"
"chr4","3071241","3081241","10001","-"
"chr4","3245767","3255767","10001","+"
"chr4","3460033","3470033","10001","+"
"chr4","3438726","3448726","10001","+"
"chr4","3481271","3491271","10001","+"
"chr4","3460033","3470033","10001","+"
"chr4","3529224","3539224","10001","-"
"chr4","3528876","3538876","10001","-"
"chr4","3573596","3583596","10001","+"
"chr4","3674582","3684582","10001","-"
"chr4","3763296","3773296","10001","+"
"chr4","3952148","3962148","10001","-"
"chr4","4286748","4296748","10001","-"
"chr4","4286896","4296896","10001","-"
"chr4","4244934","4254934","10001","-"
"chr4","4286924","4296924","10001","+"
"chr4","4382983","4392983","10001","+"
"chr4","4383690","4393690","10001","+"
"chr4","4382983","4392983","10001","+"
"chr4","4382983","4392983","10001","+"
"chr4","4856392","4866392","10001","+"
"chr4","5016197","5026197","10001","-"
"chr4","5521883","5531883","10001","+"
"chr4","5889810","5899810","10001","-"
"chr4","5884540","5894540","10001","-"
"chr4","5886953","5896953","10001","-"
"chr4","5885343","5895343","10001","-"
"chr4","5920055","5930055","10001","-"
"chr4","6197460","6207460","10001","+"
"chr4","6378597","6388597","10001","-"
"chr4","6670821","6680821","10001","+"
"chr4","6636818","6646818","10001","+"
"chr4","6636818","6646818","10001","+"
"chr4","6571902","6581902","10001","+"
"chr4","6636818","6646818","10001","+"
"chr4","6712842","6722842","10001","+"
"chr4","6690566","6700566","10001","+"
"chr4","6706606","6716606","10001","-"
"chr4","7042958","7052958","10001","-"
"chr4","7064800","7074800","10001","-"
"chr4","7040156","7050156","10001","+"
"chr4","7039728","7049728","10001","-"
"chr4","6983889","6993889","10001","+"
"chr4","6984235","6994235","10001","+"
"chr4","7100103","7110103","10001","-"
"chr4","7307177","7317177","10001","+"
"chr4","7456755","7466755","10001","+"
"chr4","7431700","7441700","10001","-"
"chr4","7750817","7760817","10001","+"
"chr4","8196060","8206060","10001","+"
"chr4","8266489","8276489","10001","+"
"chr4","8437532","8447532","10001","+"
"chr4","8576964","8586964","10001","+"
"chr4","8589387","8599387","10001","+"
"chr4","8589387","8599387","10001","+"
"chr4","8589387","8599387","10001","+"
"chr4","8577217","8587217","10001","+"
"chr4","8868543","8878543","10001","-"
"chr4","8946477","8956477","10001","+"
"chr4","9212131","9222131","10001","+"
"chr4","9245356","9255356","10001","+"
"chr4","9212131","9222131","10001","+"
"chr4","9245356","9255356","10001","+"
"chr4","9254850","9264850","10001","+"
"chr4","9216878","9226878","10001","+"
"chr4","9259598","9269598","10001","+"
"chr4","9207383","9217383","10001","+"
"chr4","9231111","9241111","10001","+"
"chr4","9254850","9264850","10001","+"
"chr4","9216878","9226878","10001","+"
"chr4","9259598","9269598","10001","+"
"chr4","9250104","9260104","10001","+"
"chr4","9264345","9274345","10001","+"
"chr4","9212131","9222131","10001","+"
"chr4","9254850","9264850","10001","+"
"chr4","9264345","9274345","10001","+"
"chr4","9240605","9250605","10001","+"
"chr4","9221622","9231622","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9359855","9369855","10001","+"
"chr4","9355108","9365108","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9345619","9355619","10001","+"
"chr4","9350364","9360364","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9364600","9374600","10001","+"
"chr4","9336129","9346129","10001","+"
"chr4","9340874","9350874","10001","+"
"chr4","9321891","9331891","10001","+"
"chr4","9326637","9336637","10001","+"
"chr4","9331384","9341384","10001","+"
"chr4","9552937","9562937","10001","-"
"chr4","9441260","9451260","10001","+"
"chr4","9778258","9788258","10001","+"
"chr4","10075316","10085316","10001","-"
"chr4","10454032","10464032","10001","-"
"chr4","11365451","11375451","10001","+"
"chr4","13480989","13490989","10001","-"
"chr4","13480989","13490989","10001","-"
"chr4","13480989","13490989","10001","-"
"chr4","13544448","13554448","10001","-"
"chr4","13624489","13634489","10001","+"
"chr4","13541114","13551114","10001","-"
"chr4","13528041","13538041","10001","-"
"chr4","13624328","13634328","10001","-"
"chr4","14108592","14118592","10001","+"
"chr4","14999298","15009298","10001","+"
"chr4","14999298","15009298","10001","+"
"chr4","14999298","15009298","10001","+"
"chr4","14999298","15009298","10001","+"
"chr4","14999298","15009298","10001","+"
"chr4","14999298","15009298","10001","+"
"chr4","15424629","15434629","10001","+"
"chr4","15371175","15381175","10001","+"
"chr4","15336560","15346560","10001","+"
"chr4","15466489","15476489","10001","+"
"chr4","15466489","15476489","10001","+"
"chr4","15678352","15688352","10001","+"
"chr4","15652035","15662035","10001","-"
"chr4","15652035","15662035","10001","-"
"chr4","15652035","15662035","10001","-"
"chr4","15652035","15662035","10001","-"
"chr4","15774931","15784931","10001","+"
"chr4","15935363","15945363","10001","-"
"chr4","15959859","15969859","10001","-"
"chr4","16223161","16233161","10001","-"
"chr4","16618654","16628654","10001","-"
"chr4","17508857","17518857","10001","-"
"chr4","17511788","17521788","10001","+"
"chr4","17611273","17621273","10001","+"
"chr4","17573927","17583927","10001","+"
"chr4","17807381","17817381","10001","-"
"chr4","20388812","20398812","10001","+"
"chr4","20524898","20534898","10001","+"
"chr4","21849811","21859811","10001","-"
"chr4","22336289","22346289","10001","-"
"chr4","24516913","24526913","10001","-"
"chr4","24581184","24591184","10001","-"
"chr4","24792085","24802085","10001","+"
"chr4","25027414","25037414","10001","-"
"chr4","25157204","25167204","10001","-"
"chr4","25230653","25240653","10001","+"
"chr4","25373848","25383848","10001","+"
"chr4","25373848","25383848","10001","+"
"chr4","25309396","25319396","10001","+"
"chr4","25653086","25663086","10001","+"
"chr4","25652435","25662435","10001","+"
"chr4","25652435","25662435","10001","+"
"chr4","25910814","25920814","10001","+"
"chr4","26487042","26497042","10001","-"
"chr4","28816204","28826204","10001","+"
"chr4","30717037","30727037","10001","+"
"chr4","30717030","30727030","10001","+"
"chr4","37238613","37248613","10001","-"
"chr4","37580855","37590855","10001","+"
"chr4","37823282","37833282","10001","+"
"chr4","37957056","37967056","10001","+"
"chr4","38106802","38116802","10001","+"
"chr4","38116575","38126575","10001","+"
"chr4","38108523","38118523","10001","+"
"chr4","38519801","38529801","10001","-"
"chr4","38779611","38789611","10001","-"
"chr4","38779611","38789611","10001","-"
"chr4","38779611","38789611","10001","-"
"chr4","38779611","38789611","10001","-"
"chr4","38779611","38789611","10001","-"
"chr4","38853438","38863438","10001","-"
"chr4","38801412","38811412","10001","-"
"chr4","38864653","38874653","10001","+"
"chr4","39029041","39039041","10001","-"
"chr4","39058852","39068852","10001","+"
"chr4","39058852","39068852","10001","+"
"chr4","39455644","39465644","10001","+"
"chr4","39455568","39465568","10001","-"
"chr4","39524218","39534218","10001","-"
"chr4","39524218","39534218","10001","-"
"chr4","39455644","39465644","10001","+"
"chr4","39524218","39534218","10001","-"
"chr4","39455644","39465644","10001","+"
"chr4","39476875","39486875","10001","+"
"chr4","39455207","39465207","10001","-"
"chr4","39455644","39465644","10001","+"
"chr4","39455644","39465644","10001","+"
"chr4","40053819","40063819","10001","-"
"chr4","40332346","40342346","10001","+"
"chr4","40499136","40509136","10001","-"
"chr4","40854209","40864209","10001","-"
"chr4","40854209","40864209","10001","-"
"chr4","40854172","40864172","10001","-"
"chr4","40854172","40864172","10001","-"
"chr4","41253898","41263898","10001","+"
"chr4","41253744","41263744","10001","-"
"chr4","41745987","41755987","10001","-"
"chr4","41879628","41889628","10001","-"
"chr4","41978713","41988713","10001","+"
"chr4","42149895","42159895","10001","-"
"chr4","42149895","42159895","10001","-"
"chr4","42394856","42404856","10001","+"
"chr4","44648658","44658658","10001","-"
"chr4","44723651","44733651","10001","-"
"chr4","44723651","44733651","10001","-"
"chr4","44723651","44733651","10001","-"
"chr4","44723651","44733651","10001","-"
"chr4","44723651","44733651","10001","-"
"chr4","46121082","46131082","10001","-"
"chr4","47460676","47470676","10001","-"
"chr4","47649686","47659686","10001","+"
"chr4","47911661","47921661","10001","-"
"chr4","47911684","47921684","10001","-"
"chr4","47911574","47921574","10001","-"
"chr4","47911684","47921684","10001","-"
"chr4","48013791","48023791","10001","+"
"chr4","48487269","48497269","10001","+"
"chr4","48480360","48490360","10001","+"
"chr4","48828060","48838060","10001","+"
"chr4","48828060","48838060","10001","+"
"chr4","48828244","48838244","10001","+"
"chr4","48828323","48838323","10001","+"
"chr4","48828060","48838060","10001","+"
"chr4","48828244","48838244","10001","+"
"chr4","52704166","52714166","10001","+"
"chr4","52704166","52714166","10001","+"
"chr4","52704745","52714745","10001","+"
"chr4","52704166","52714166","10001","+"
"chr4","52899485","52909485","10001","-"
"chr4","52878786","52888786","10001","-"
"chr4","53574416","53584416","10001","+"
"chr4","53573621","53583621","10001","+"
"chr4","53573849","53583849","10001","+"
"chr4","53651161","53661161","10001","+"
"chr4","53612807","53622807","10001","-"
"chr4","53723495","53733495","10001","+"
"chr4","53612807","53622807","10001","-"
"chr4","54361244","54371244","10001","+"
"chr4","54454123","54464123","10001","+"
"chr4","54848449","54858449","10001","-"
"chr4","54961248","54971248","10001","+"
"chr4","55090264","55100264","10001","+"
"chr4","56246747","56256747","10001","-"
"chr4","56257080","56267080","10001","+"
"chr4","56257080","56267080","10001","+"
"chr4","56453379","56463379","10001","-"
"chr4","56681237","56691237","10001","+"
"chr4","57248674","57258674","10001","-"
"chr4","57248674","57258674","10001","-"
"chr4","57248674","57258674","10001","-"
"chr4","57248674","57258674","10001","-"
"chr4","57248674","57258674","10001","-"
"chr4","57248674","57258674","10001","-"
"chr4","57296915","57306915","10001","+"
"chr4","57328762","57338762","10001","+"
"chr4","57366375","57376375","10001","+"
"chr4","57297269","57307269","10001","+"
"chr4","57297269","57307269","10001","+"
"chr4","57328762","57338762","10001","+"
"chr4","57517688","57527688","10001","-"
"chr4","57517688","57527688","10001","-"
"chr4","57770079","57780079","10001","+"
"chr4","57682908","57692908","10001","-"
"chr4","57682908","57692908","10001","-"
"chr4","57682908","57692908","10001","-"
"chr4","57769042","57779042","10001","+"
"chr4","57683035","57693035","10001","-"
"chr4","57682908","57692908","10001","-"
"chr4","57682908","57692908","10001","-"
"chr4","57683035","57693035","10001","-"
"chr4","57682639","57692639","10001","-"
"chr4","57682639","57692639","10001","-"
"chr4","57838826","57848826","10001","-"
"chr4","57840109","57850109","10001","+"
"chr4","63022483","63032483","10001","-"
"chr4","66530679","66540679","10001","+"
"chr4","68282718","68292718","10001","-"
"chr4","68406256","68416256","10001","-"
"chr4","68419446","68429446","10001","+"
"chr4","68616804","68626804","10001","-"
"chr4","68561996","68571996","10001","+"
"chr4","68616804","68626804","10001","-"
"chr4","68744716","68754716","10001","-"
"chr4","68924015","68934015","10001","-"
"chr4","68858157","68868157","10001","-"
"chr4","68914226","68924226","10001","+"
"chr4","69106412","69116412","10001","-"
"chr4","69429245","69439245","10001","-"
"chr4","69531494","69541494","10001","-"
"chr4","69676711","69686711","10001","+"
"chr4","69676711","69686711","10001","+"
"chr4","69676711","69686711","10001","+"
"chr4","69812509","69822509","10001","-"
"chr4","69812509","69822509","10001","-"
"chr4","69957193","69967193","10001","+"
"chr4","69881115","69891115","10001","-"
"chr4","69881115","69891115","10001","-"
"chr4","69881115","69891115","10001","-"
"chr4","70075449","70085449","10001","-"
"chr4","70141217","70151217","10001","+"
"chr4","70141217","70151217","10001","+"
"chr4","70356626","70366626","10001","-"
"chr4","70500360","70510360","10001","-"
"chr4","70621430","70631430","10001","-"
"chr4","70720870","70730870","10001","-"
"chr4","70889130","70899130","10001","+"
"chr4","70821726","70831726","10001","-"
"chr4","70791799","70801799","10001","+"
"chr4","70856648","70866648","10001","+"
"chr4","70791799","70801799","10001","+"
"chr4","70856648","70866648","10001","+"
"chr4","70911159","70921159","10001","+"
"chr4","71014904","71024904","10001","+"
"chr4","70928103","70938103","10001","+"
"chr4","70994321","71004321","10001","+"
"chr4","71086788","71096788","10001","+"
"chr4","71103333","71113333","10001","+"
"chr4","71057244","71067244","10001","+"
"chr4","71221493","71231493","10001","+"
"chr4","71195671","71205671","10001","+"
"chr4","71243795","71253795","10001","+"
"chr4","71258599","71268599","10001","+"
"chr4","71379289","71389289","10001","+"
"chr4","71332675","71342675","10001","+"
"chr4","71379289","71389289","10001","+"
"chr4","71332834","71342834","10001","+"
"chr4","71527348","71537348","10001","-"
"chr4","71489461","71499461","10001","+"
"chr4","71549196","71559196","10001","+"
"chr4","71452975","71462975","10001","+"
"chr4","71582696","71592696","10001","+"
"chr4","71565654","71575654","10001","+"
"chr4","71582696","71592696","10001","+"
"chr4","71854265","71864265","10001","+"
"chr4","74264972","74274972","10001","+"
"chr4","74342462","74352462","10001","+"
"chr4","74369520","74379520","10001","+"
"chr4","74601223","74611223","10001","+"
"chr4","74697273","74707273","10001","+"
"chr4","74730109","74740109","10001","+"
"chr4","74714013","74724013","10001","+"
"chr4","74730109","74740109","10001","+"
"chr4","74916116","74926116","10001","-"
"chr4","74848907","74858907","10001","-"
"chr4","74959997","74969997","10001","-"
"chr4","74899490","74909490","10001","-"
"chr4","74842841","74852841","10001","-"
"chr4","74859446","74869446","10001","-"
"chr4","75169187","75179187","10001","+"
"chr4","75169187","75179187","10001","+"
"chr4","75169187","75179187","10001","+"
"chr4","75169187","75179187","10001","+"
"chr4","75169187","75179187","10001","+"
"chr4","75169187","75179187","10001","+"
"chr4","75169187","75179187","10001","+"
"chr4","75305815","75315815","10001","+"
"chr4","75475591","75485591","10001","+"
"chr4","75714882","75724882","10001","-"
"chr4","76434654","76444654","10001","+"
"chr4","76476258","76486258","10001","+"
"chr4","76476258","76486258","10001","+"
"chr4","76476258","76486258","10001","+"
"chr4","76476258","76486258","10001","+"
"chr4","76476258","76486258","10001","+"
"chr4","76593667","76603667","10001","-"
"chr4","76593343","76603343","10001","-"
"chr4","76593667","76603667","10001","-"
"chr4","76923641","76933641","10001","-"
"chr4","76857166","76867166","10001","-"
"chr4","76907115","76917115","10001","-"
"chr4","76857166","76867166","10001","-"
"chr4","76907115","76917115","10001","-"
"chr4","76907115","76917115","10001","-"
"chr4","76939689","76949689","10001","-"
"chr4","76990848","77000848","10001","+"
"chr4","76990848","77000848","10001","+"
"chr4","76952350","76962350","10001","-"
"chr4","77064668","77074668","10001","-"
"chr4","77064668","77074668","10001","-"
"chr4","77064668","77074668","10001","-"
"chr4","77064668","77074668","10001","-"
"chr4","77064668","77074668","10001","-"
"chr4","77130052","77140052","10001","-"
"chr4","77130052","77140052","10001","-"
"chr4","77323458","77333458","10001","-"
"chr4","77222179","77232179","10001","+"
"chr4","77489721","77499721","10001","+"
"chr4","77814002","77824002","10001","-"
"chr4","77865895","77875895","10001","+"
"chr4","78073357","78083357","10001","+"
"chr4","78778805","78788805","10001","+"
"chr4","79467742","79477742","10001","+"
"chr4","79562148","79572148","10001","+"
"chr4","79562148","79572148","10001","+"
"chr4","79562148","79572148","10001","+"
"chr4","79562148","79572148","10001","+"
"chr4","79562148","79572148","10001","+"
"chr4","79562148","79572148","10001","+"
"chr4","79692532","79702532","10001","+"
"chr4","79855582","79865582","10001","-"
"chr4","80242171","80252171","10001","-"
"chr4","80324372","80334372","10001","-"
"chr4","80743625","80753625","10001","+"
"chr4","80989477","80999477","10001","-"
"chr4","81113657","81123657","10001","+"
"chr4","81101424","81111424","10001","+"
"chr4","81182742","81192742","10001","+"
"chr4","81182742","81192742","10001","+"
"chr4","81947119","81957119","10001","+"
"chr4","82388061","82398061","10001","-"
"chr4","83346378","83356378","10001","-"
"chr4","83346378","83356378","10001","-"
"chr4","83290149","83300149","10001","-"
"chr4","83290149","83300149","10001","-"
"chr4","83346378","83356378","10001","-"
"chr4","83290149","83300149","10001","-"
"chr4","83290149","83300149","10001","-"
"chr4","83478126","83488126","10001","-"
"chr4","83537590","83547590","10001","-"
"chr4","83537590","83547590","10001","-"
"chr4","83669583","83679583","10001","-"
"chr4","83816837","83826837","10001","+"
"chr4","83817069","83827069","10001","-"
"chr4","83817069","83827069","10001","-"
"chr4","83817069","83827069","10001","-"
"chr4","83951239","83961239","10001","+"
"chr4","83951239","83961239","10001","+"
"chr4","84251034","84261034","10001","-"
"chr4","84201067","84211067","10001","-"
"chr4","84251306","84261306","10001","-"
"chr4","84251306","84261306","10001","-"
"chr4","84250966","84260966","10001","-"
"chr4","84401290","84411290","10001","-"
"chr4","84372118","84382118","10001","+"
"chr4","84372025","84382025","10001","-"
"chr4","84452470","84462470","10001","+"
"chr4","84452067","84462067","10001","+"
"chr4","84452260","84462260","10001","+"
"chr4","85414387","85424387","10001","-"
"chr4","85499057","85509057","10001","+"
"chr4","85882971","85892971","10001","+"
"chr4","86638621","86648621","10001","+"
"chr4","87023806","87033806","10001","-"
"chr4","87035959","87045959","10001","+"
"chr4","87808575","87818575","10001","-"
"chr4","87765416","87775416","10001","-"
"chr4","87851002","87861002","10001","-"
"chr4","88136674","88146674","10001","-"
"chr4","88239058","88249058","10001","-"
"chr4","88216735","88226735","10001","-"
"chr4","88307455","88317455","10001","-"
"chr4","88239058","88249058","10001","-"
"chr4","88445655","88455655","10001","-"
"chr4","88445655","88455655","10001","-"
"chr4","88338728","88348728","10001","+"
"chr4","88338749","88348749","10001","+"
"chr4","88338728","88348728","10001","+"
"chr4","88566454","88576454","10001","+"
"chr4","88524681","88534681","10001","+"
"chr4","88566454","88576454","10001","+"
"chr4","88715702","88725702","10001","+"
"chr4","88737550","88747550","10001","+"
"chr4","88749121","88759121","10001","+"
"chr4","88749121","88759121","10001","+"
"chr4","88749121","88759121","10001","+"
"chr4","88749121","88759121","10001","+"
"chr4","88750855","88760855","10001","+"
"chr4","88891802","88901802","10001","+"
"chr4","88891802","88901802","10001","+"
"chr4","88891802","88901802","10001","+"
"chr4","88891802","88901802","10001","+"
"chr4","88891802","88901802","10001","+"
"chr4","89075011","89085011","10001","-"
"chr4","89200983","89210983","10001","-"
"chr4","89294891","89304891","10001","+"
"chr4","89294891","89304891","10001","+"
"chr4","89439952","89449952","10001","-"
"chr4","89439952","89449952","10001","-"
"chr4","89614023","89624023","10001","-"
"chr4","89625940","89635940","10001","+"
"chr4","90028968","90038968","10001","+"
"chr4","90752552","90762552","10001","+"
"chr4","94745078","94755078","10001","+"
"chr4","95259027","95269027","10001","-"
"chr4","95169445","95179445","10001","+"
"chr4","95368008","95378008","10001","+"
"chr4","95368008","95378008","10001","+"
"chr4","96756239","96766239","10001","+"
"chr4","99846786","99856786","10001","-"
"chr4","99846786","99856786","10001","-"
"chr4","99845243","99855243","10001","-"
"chr4","99911788","99921788","10001","+"
"chr4","99913538","99923538","10001","+"
"chr4","100060449","100070449","10001","-"
"chr4","100077804","100087804","10001","-"
"chr4","100237599","100247599","10001","-"
"chr4","100207185","100217185","10001","-"
"chr4","100237599","100247599","10001","-"
"chr4","100351667","100361667","10001","-"
"chr4","100351291","100361291","10001","-"
"chr4","100480189","100490189","10001","-"
"chr4","100479825","100489825","10001","-"
"chr4","100427161","100437161","10001","+"
"chr4","100480189","100490189","10001","-"
"chr4","100732981","100742981","10001","+"
"chr4","100862883","100872883","10001","-"
"chr4","100862883","100872883","10001","-"
"chr4","100810703","100820703","10001","-"
"chr4","100866636","100876636","10001","+"
"chr4","100810703","100820703","10001","-"
"chr4","100866512","100876512","10001","-"
"chr4","100810703","100820703","10001","-"
"chr4","100862883","100872883","10001","-"
"chr4","101106655","101116655","10001","-"
"chr4","101591270","101601270","10001","-"
"chr4","102157029","102167029","10001","-"
"chr4","102263934","102273934","10001","+"
"chr4","103261655","103271655","10001","-"
"chr4","103240469","103250469","10001","-"
"chr4","103261410","103271410","10001","-"
"chr4","103261348","103271348","10001","-"
"chr4","103417486","103427486","10001","+"
"chr4","103417486","103427486","10001","+"
"chr4","103744105","103754105","10001","-"
"chr4","103744105","103754105","10001","-"
"chr4","103743710","103753710","10001","-"
"chr4","103785050","103795050","10001","-"
"chr4","103743340","103753340","10001","-"
"chr4","103744337","103754337","10001","-"
"chr4","103744105","103754105","10001","-"
"chr4","103785050","103795050","10001","-"
"chr4","103744105","103754105","10001","-"
"chr4","104016024","104026024","10001","-"
"chr4","103993170","104003170","10001","-"
"chr4","105411058","105421058","10001","-"
"chr4","106062032","106072032","10001","+"
"chr4","106468777","106478777","10001","+"
"chr4","106477748","106487748","10001","+"
